Partner_ID,Region,Partner_Tier,Years_In_Network,Login_Freq_Last_30d,Login_Trend_Index,Dashboard_Usage_Minutes,Referral_Volume_30d,Referral_Growth_Rate,Support_Tickets_Open,Recent_Feedback_Sentiment,Days_Since_Last_Contact,Commission_Payout_Last_30d,Unresolved_Disputes_Count,Competitor_Mentioned,Technical_Integration_Issues,Churn_Probability,Churn_Label
PARTNER_0456,APAC,Bronze,3.4,10,0.7809692083147681,14.753140811624386,55,0.21296174834537132,1,0.704095685267579,39,548.9816404790118,0,1,0,0.04950101914795053,0
PARTNER_0457,LATAM,Gold,2.4,18,1.0606777966148853,20.762374267947315,56,-0.0029434616792000587,0,-0.040899277032700854,57,558.9631248513574,0,0,0,0.010271970114744197,0
PARTNER_0458,AMER,Silver,3.4,13,0.9432149548144182,51.77509032444266,52,-0.02348519504910051,0,0.09634747146031308,5,519.0371873619748,0,0,0,0.011244446617103079,0
PARTNER_0459,AMER,Bronze,4.0,10,0.6310488083673335,13.912822192707681,53,-0.04580424302220647,0,0.7760038109576066,54,529.0186717343205,0,0,0,0.005766315377665896,0
PARTNER_0460,APAC,Gold,1.0,19,1.0341399262036957,2.574702634516734,54,0.10744351442728194,0,-0.24087898336425406,12,539.0001561066662,0,0,0,0.011774248161973184,0
PARTNER_0461,EMEA,Bronze,2.3,15,0.8344158446334579,21.666370198126224,54,-0.1138993196229168,0,-0.41516825413749225,32,539.0001561066662,0,0,0,0.07517890603903218,0
PARTNER_0462,APAC,Silver,4.3,10,1.1262293441626738,76.8479988625403,46,0.07261745266851373,0,0.6172493681196958,18,459.14828112790076,1,0,1,0.007301977834955799,0
PARTNER_0463,EMEA,Silver,2.2,14,0.9502651377468814,76.15725634286719,63,-0.047675103077825326,0,0.6290049435760792,14,628.8335154577771,0,0,0,0.003228167149466935,0
PARTNER_0464,LATAM,Silver,3.1,10,1.0290841970776077,20.737674453588145,40,-0.09498429227081853,0,0.11370118508401716,32,399.25937489382676,0,0,0,0.01107894127866362,0
PARTNER_0465,AMER,Silver,3.1,11,0.7584862089969575,20.120758079859268,56,-0.04311026506691535,1,0.1684693268204721,9,558.9631248513574,0,0,0,0.07417961372296059,0
PARTNER_0466,LATAM,Bronze,1.3,10,0.8321335537145276,19.0822047710229,45,-0.024638048590207275,2,0.586548280503187,0,449.1667967555551,0,0,0,0.08594217349920871,0
PARTNER_0467,EMEA,Silver,2.1,19,0.858272272779783,18.368832620240248,51,-0.06977436254228347,1,0.46012734755053375,59,509.05570298962914,0,0,0,0.03088724244939035,0
PARTNER_0468,EMEA,Bronze,2.0,11,1.1213404960485112,19.46919280906576,43,0.09127725178150552,3,-0.15530629711788613,11,429.2038280108638,0,0,0,0.415599433654201,0
PARTNER_0469,LATAM,Bronze,0.6,5,1.2854754175610978,39.006706569450884,42,-0.09420840949227768,0,,42,419.2223436385181,0,0,0,0.022215565947140352,0
PARTNER_0470,EMEA,Bronze,0.6,8,0.7889656496514247,78.10108445022637,47,-0.005992515204017276,0,0.1236102112936095,28,469.12976550024644,0,0,0,0.015489954016056982,0
PARTNER_0471,LATAM,Bronze,4.2,11,1.165369628931536,13.891578547797527,48,0.03374325913880298,2,0.6165860239243339,16,479.1112498725921,0,0,0,0.02478191467297868,0
PARTNER_0472,AMER,Bronze,1.7,9,0.5160645164548595,16.368948835540508,49,-0.007027695131662678,2,0.6645850796972108,3,489.0927342449378,1,0,0,0.5295790545821851,1
PARTNER_0473,LATAM,Silver,2.8,14,0.7111621197815421,,52,0.05722299334832914,2,0.743094056199,28,519.0371873619748,0,0,0,0.06179688698159901,0
PARTNER_0474,AMER,Gold,1.8,15,0.7582443087626449,53.879412577712614,48,-0.06335640327635493,1,0.6434322088966156,54,479.1112498725921,0,0,1,0.02583406118256252,0
PARTNER_0475,LATAM,Silver,4.7,17,0.6794982621118555,7.874564093360589,64,0.04226270398123212,3,0.25405662188752787,6,638.8149998301228,0,0,0,0.5392473052826676,0
PARTNER_0476,EMEA,Bronze,1.7,15,0.6332823220424839,97.83743809767296,56,0.04522282001166947,0,0.07798727900693114,43,558.9631248513574,0,0,0,0.022407297345189623,0
PARTNER_0477,LATAM,Gold,2.4,14,1.0325997824275595,25.071816264231646,43,0.07681200772406187,0,0.5073048004943288,12,429.2038280108638,0,0,0,0.00207999136448889,0
PARTNER_0478,EMEA,Bronze,4.4,11,0.9071864604544276,8.687421004964095,50,-0.20856579482609902,1,0.4617681246752754,4,499.07421861728346,1,0,0,0.2241373430025102,0
PARTNER_0479,LATAM,Bronze,4.3,10,1.0258810795210218,7.4720471858805135,45,0.030904613867406717,1,,59,449.1667967555551,0,1,0,0.15443550997805913,0
PARTNER_0480,LATAM,Silver,1.3,9,1.0880945372243025,6.997810180905929,51,0.07012697695616144,0,-0.38647441567399016,5,509.05570298962914,0,0,0,0.01664917176950217,0
PARTNER_0481,APAC,Bronze,4.1,8,1.0031233986345067,69.78156091337765,53,-0.06114586307904875,0,0.7039057508229944,33,529.0186717343205,0,0,0,0.0024128013094286025,0
PARTNER_0482,EMEA,Silver,2.6,11,1.0815526352300746,34.31208580392183,63,-0.07478214242432214,2,0.09228329875216079,52,628.8335154577771,0,0,0,0.1575943179287852,0
PARTNER_0483,APAC,Gold,2.7,7,0.9360935427515461,70.21730585715284,43,-0.09013776052224556,0,-0.02766608350885641,6,429.2038280108638,0,0,0,0.020261475947324508,0
PARTNER_0484,EMEA,Bronze,1.1,12,0.712601322338851,29.561499270926888,54,-0.12320056563323738,1,0.31843761371940327,45,539.0001561066662,0,0,0,0.08009214384248298,0
PARTNER_0485,APAC,Bronze,0.9,12,1.1615628361641592,,57,0.04657600540078023,2,0.37598934951706997,56,568.9446092237031,0,0,0,0.04265718164387104,0
PARTNER_0486,AMER,Bronze,3.8,13,0.8321775734437745,28.98927068249027,51,0.20819029165141714,1,-0.22610570786060813,53,509.05570298962914,0,0,0,0.05929918309418929,0
PARTNER_0487,LATAM,Bronze,2.7,8,0.7628807402475147,48.17070670565166,58,-0.0756020022158136,3,0.5880204982529431,27,578.9260935960488,1,0,0,0.7931001329395126,0
PARTNER_0488,EMEA,Silver,2.5,12,0.9144164248391203,31.144459585088917,54,-0.06665484462049913,1,,45,539.0001561066662,0,0,0,0.10257590789323365,0
PARTNER_0489,EMEA,Bronze,3.8,10,0.7674378161406974,27.62810495971506,49,-0.01846034631221048,1,-0.25731089631138826,9,489.0927342449378,0,0,0,0.17006102618169402,0
PARTNER_0490,LATAM,Bronze,3.9,16,0.8665139236021135,15.176028860845536,47,-0.18019750123696796,0,0.028319808710846717,3,469.12976550024644,0,0,0,0.030782243736450585,0
PARTNER_0491,EMEA,Bronze,1.2,11,1.0188107843126932,52.945918341817986,55,-0.08955483344918733,0,0.4497281051667049,2,548.9816404790118,1,0,0,0.028677845955116108,0
PARTNER_0492,EMEA,Silver,3.2,15,1.0196683478492252,12.24707523943269,43,-0.025696568026326645,2,0.7550956319717446,24,429.2038280108638,0,0,0,0.03409358025266325,0
PARTNER_0493,APAC,Bronze,1.1,13,0.7704339867148741,52.88384504011036,57,-0.10939283230009164,1,0.5520656436828633,22,568.9446092237031,0,1,1,0.22202666886722702,0
PARTNER_0494,EMEA,Silver,3.9,9,0.852458925410251,35.49540607263093,51,0.09974413765496681,1,0.7224528909712493,26,509.05570298962914,0,0,0,0.008471958209180007,0
PARTNER_0495,AMER,Gold,3.5,13,1.1648666009540487,53.88282407824322,53,-0.14938173650678926,1,-0.3172124547005152,13,529.0186717343205,1,0,0,0.42456974965007954,0
PARTNER_0496,AMER,Bronze,4.8,12,1.049280023546788,37.82418495941112,60,0.07010053242021154,1,-0.40747016147722015,37,598.8890623407401,0,0,0,0.08244608348414004,0
PARTNER_0497,LATAM,Silver,0.8,8,1.3650130078697083,74.06971504463219,44,0.12685022718854,0,0.2250161904786726,31,439.1853123832094,0,0,0,0.0012731586016071553,0
PARTNER_0498,EMEA,Bronze,0.8,10,1.1860256347483056,44.86767114264553,54,0.018172474484682666,1,-0.12261327204275535,22,539.0001561066662,0,0,0,0.03474912593012312,0
PARTNER_0499,LATAM,Bronze,1.8,11,1.1788586137119879,36.06188766443144,48,-0.033745055695597735,0,0.5764714648600548,46,479.1112498725921,0,0,0,0.001756324248766412,0
PARTNER_0500,AMER,Silver,1.7,4,0.6724262899088396,2.173849414816413,47,0.004628181297249831,2,0.3735842328230239,39,469.12976550024644,1,0,0,0.5818196747797696,0
PARTNER_0501,EMEA,Bronze,1.6,14,1.1027720703266846,76.11267207235757,50,-0.06405635339398942,2,0.7619466131815329,36,499.07421861728346,0,0,0,0.030562052874312066,0
PARTNER_0502,EMEA,Bronze,4.6,9,0.9393786396606179,6.911962146872677,73,-0.22360681984757932,1,-0.16876993754930453,2,728.6483591812338,0,0,1,0.18215962770121294,0
PARTNER_0503,LATAM,Bronze,1.6,9,0.83980363929235,9.537564042497786,51,-0.11792523330043672,1,0.13151934866180215,34,509.05570298962914,0,0,0,0.08498168208042065,0
PARTNER_0504,AMER,Bronze,1.7,10,0.9836030681065057,57.481294166074235,50,-0.021117911547788203,0,0.15161262065295933,12,499.07421861728346,1,0,1,0.049955837284645324,0
PARTNER_0505,EMEA,Bronze,3.9,16,1.1390423069222968,,51,-0.11406868849705151,2,-0.18907016668541093,33,509.05570298962914,0,0,0,0.27127235403312466,0
PARTNER_0506,LATAM,Bronze,2.5,10,1.0501663182008423,7.24433089624831,42,-0.061312288576931315,1,0.26712141933441014,23,419.2223436385181,0,0,0,0.027303602617844713,0
PARTNER_0507,AMER,Bronze,4.0,15,0.7743052397315879,20.09669848802932,50,0.027917915941149413,1,0.07627178190301143,0,499.07421861728346,0,0,0,0.0675298865359349,0
PARTNER_0508,LATAM,Silver,0.8,9,1.098491782718524,73.40895486358639,57,-0.00549758275275063,1,0.08073802278683573,11,568.9446092237031,0,0,0,0.030022374799338242,0
PARTNER_0509,APAC,Bronze,2.7,12,0.8224824915848071,36.98611765476547,42,0.08584747721189638,2,-0.028442357635771298,7,419.2223436385181,0,0,0,0.22448272732590896,0
PARTNER_0510,EMEA,Silver,0.7,16,0.9933366237928571,33.993083860574174,50,0.009416753800160233,1,-0.47799184184680443,18,499.07421861728346,0,0,0,0.1391105351786503,0
PARTNER_0511,APAC,Bronze,0.8,11,0.8893299865045731,18.043551764261732,43,0.015297074972286776,2,0.1787238079892257,8,429.2038280108638,0,0,1,0.15762748426532816,1
PARTNER_0512,AMER,Bronze,4.6,16,0.9062267496528749,58.91106271524902,38,-0.09122892858062796,0,-0.06417781358956953,27,379.2964061491354,1,0,0,0.13086638831233569,0
PARTNER_0513,APAC,Gold,1.1,12,1.103248595008102,30.253976845345893,47,-0.1531106098741396,1,-0.4982841703203714,13,469.12976550024644,0,0,0,0.1897565351714313,0
PARTNER_0514,APAC,Bronze,2.9,18,0.7419612560368204,51.43811676658384,51,-0.0612922145010531,1,-0.09967318003948838,59,509.05570298962914,0,0,0,0.1503917301435479,0
PARTNER_0515,AMER,Bronze,2.3,12,1.3390390148553866,16.44721741914184,51,-0.09271848826528689,1,-0.13778316698331589,26,509.05570298962914,0,0,0,0.035509998055475216,0
PARTNER_0516,LATAM,Silver,2.1,12,0.5857827861411007,122.59444204560961,64,-0.03667676308744856,2,0.011482599190726583,17,638.8149998301228,0,0,0,0.46521931118382187,0
PARTNER_0517,APAC,Bronze,4.5,8,0.8304664633490285,82.60378007652889,57,-0.12660383628853936,1,-0.3285924134635839,41,568.9446092237031,0,0,0,0.23803135257334304,0
PARTNER_0518,LATAM,Bronze,0.6,14,1.024042377988348,36.69091267441945,46,0.06424887372351394,0,0.1599889720256098,40,459.14828112790076,0,0,0,0.005329812998943727,0
PARTNER_0519,APAC,Gold,3.5,11,1.066862833287062,42.84288188841352,38,-0.09308749265135105,1,0.40017245827356895,5,379.2964061491354,0,0,0,0.021276006884962253,0
PARTNER_0520,LATAM,Bronze,4.8,14,0.929904855885659,20.260879390373017,55,-0.05637690213731503,3,0.3192412397709442,32,548.9816404790118,1,0,0,0.8080966707229895,1
PARTNER_0521,AMER,Silver,3.0,10,0.9385218593996915,54.3632284549528,39,-0.022019210297376628,1,0.544881431839948,36,389.2778905214811,0,0,0,0.016468627696925305,0
PARTNER_0522,APAC,Bronze,4.7,11,1.0321100170655233,2.9158223244600094,54,0.0923176946601683,0,0.08761077438320553,41,539.0001561066662,0,0,0,0.005570813673346184,0
PARTNER_0523,AMER,Bronze,0.7,16,0.9037861045084639,96.83750118226192,32,0.15586928369548636,1,0.17481924944164673,24,319.4074999150614,1,0,0,0.12218671650680321,0
PARTNER_0524,APAC,Bronze,2.4,11,1.228636251586981,52.14843150547985,47,0.16274419411137953,1,0.5535225231166783,12,469.12976550024644,0,0,1,0.003266736114874014,0
PARTNER_0525,AMER,Bronze,1.7,7,1.1178698228463204,13.628499916417258,51,-0.14817956203514085,1,0.056011522065010144,53,509.05570298962914,0,0,0,0.05210810166610849,0
PARTNER_0526,AMER,Bronze,3.8,11,1.1245648702011268,95.26621940566669,48,-0.057314047620499686,1,0.412079154869476,22,479.1112498725921,0,0,0,0.015147799477374262,0
PARTNER_0527,APAC,Bronze,4.9,14,0.7567686553259165,,61,-0.07633864504523027,0,0.06498307933338943,35,608.8705467130858,0,0,0,0.025896516453873045,0
PARTNER_0528,APAC,Silver,1.7,11,0.9341223151188593,44.54232768473928,52,0.017030912772560896,0,0.043057052865031475,32,519.0371873619748,0,0,0,0.011227110570699804,0
PARTNER_0529,APAC,Bronze,3.4,8,0.8899068102558592,16.697278553762388,64,0.010928260321359313,0,0.4882673118879084,20,638.8149998301228,0,0,0,0.004346182495732191,0
PARTNER_0530,EMEA,Gold,1.4,4,0.7488797248621069,34.401210696713456,43,-0.07830018483659963,1,-0.2727120098939255,33,429.2038280108638,0,0,1,0.2224131920540635,1
PARTNER_0531,LATAM,Bronze,3.0,13,1.0220328367891534,49.23564582745179,49,-0.08619364087633757,0,-0.05983823647595432,55,489.0927342449378,0,0,0,0.016762138959829087,0
PARTNER_0532,EMEA,Silver,2.6,12,0.8424708484440366,41.88660886120827,59,-0.11974337387517477,1,-0.2085760402290277,35,588.9075779683944,1,0,0,0.5678295096795672,1
PARTNER_0533,EMEA,Silver,4.9,20,1.0810807659700474,13.630407032002168,52,-0.28541623457098564,0,-0.03315707414212371,16,519.0371873619748,0,0,0,0.028785245251476747,0
PARTNER_0534,AMER,Gold,3.2,18,0.7359616874211337,48.602936327160634,39,-0.14981645335327362,0,-0.20051273092416877,9,389.2778905214811,1,0,0,0.3084581650597373,0
PARTNER_0535,APAC,Bronze,2.1,13,1.2938081225683642,72.83057975428275,60,0.06667746651846128,2,0.25322732041265106,22,598.8890623407401,0,0,0,0.0362217128240392,0
PARTNER_0536,LATAM,Silver,1.0,15,0.7707334682815876,10.745331166111047,39,0.1264704483741246,1,0.5376220434031989,43,389.2778905214811,0,0,0,0.01533539829934346,0
PARTNER_0537,AMER,Bronze,1.2,14,0.9938604674400872,12.0489908079886,40,0.11478575872624903,0,0.5225969795832726,58,399.25937489382676,0,0,0,0.0019320940791522443,0
PARTNER_0538,EMEA,Gold,1.5,14,1.1083718620776135,19.552486359819923,54,0.07092339421829703,2,-0.026148746086569807,1,539.0001561066662,0,0,0,0.11471718728456852,0
PARTNER_0539,APAC,Silver,1.6,8,0.8358719139599774,28.10409673800455,35,-0.12119419465149252,1,0.7853885276625403,34,349.35195303209844,0,0,0,0.01822960972604656,0
PARTNER_0540,AMER,Bronze,4.3,12,1.1204937286865901,59.95738799895019,53,-0.13812224476083823,0,0.272010674117541,13,529.0186717343205,1,0,0,0.03958105892698808,0
PARTNER_0541,APAC,Bronze,3.0,11,0.7041632804399167,72.28501500361807,44,-0.20110231428819916,0,0.019220392311783185,56,439.1853123832094,0,0,0,0.05436523289077023,0
PARTNER_0542,AMER,Silver,2.9,18,1.240423539836512,16.054668045687897,45,-0.07831971578837206,0,0.5862010630138532,46,449.1667967555551,0,0,0,0.001703280559353493,0
PARTNER_0543,APAC,Bronze,1.0,16,0.9528298529931516,38.75744439974738,49,-0.011289378069402894,2,0.44883621643543314,44,489.0927342449378,0,0,1,0.08051112378445827,0
PARTNER_0544,EMEA,Bronze,4.4,12,0.830717718406224,70.3180897574311,54,-0.12077842719176843,4,0.47405793787133577,40,539.0001561066662,0,0,0,0.7868121302238105,1
PARTNER_0545,LATAM,Bronze,3.8,13,0.8901636455145131,127.1571454850171,44,0.02310880736371018,4,-0.2450188453459669,1,439.1853123832094,1,0,0,0.9844744508529865,1
PARTNER_0546,EMEA,Silver,0.8,21,1.1117838538785438,38.60698274134167,47,0.04518577695156012,1,0.10882159957912163,18,469.12976550024644,0,0,0,0.022136361278609625,0
PARTNER_0547,LATAM,Gold,3.7,14,0.8331089416299123,40.19787385810233,56,-0.06744904447483722,0,0.6203765700719837,15,558.9631248513574,0,0,0,0.005064250193115702,0
PARTNER_0548,APAC,Bronze,2.9,19,0.8001284621154444,44.74042474890542,44,-0.15400177279235522,0,0.15524940991738445,42,439.1853123832094,0,0,0,0.024783006190062455,0
PARTNER_0549,AMER,Gold,0.9,15,0.9056926804832524,25.783519349804713,51,0.11809265638012977,1,0.3884885664473655,43,509.05570298962914,0,0,0,0.01535756946877268,0
PARTNER_0550,EMEA,Bronze,2.6,13,0.7146075774460063,36.434890303532775,51,-0.01648577753791279,1,0.2643138529445439,24,509.05570298962914,0,0,0,0.060730052099522196,0
PARTNER_0551,LATAM,Bronze,2.7,14,1.314108781588363,3.981859619441275,51,0.17412060082659223,1,0.5950638240338968,0,509.05570298962914,0,0,0,0.002179520876746886,0
PARTNER_0552,EMEA,Bronze,1.2,19,0.8367210817570553,20.35598984472175,40,-0.01076208506079315,2,-0.13007090830991658,1,399.25937489382676,0,0,0,0.3448086659589033,0
PARTNER_0553,LATAM,Bronze,4.8,13,1.1163233572360807,48.06399565984578,41,-0.0037787082753776013,1,0.24811786125227442,47,409.24085926617244,0,0,0,0.018814200823183892,0
PARTNER_0554,EMEA,Bronze,4.3,10,0.9918940167295545,15.218337778051627,36,-0.11644968199896023,2,-0.3397949315872548,26,359.3334374044441,0,0,0,0.45998674958993857,1
PARTNER_0555,LATAM,Silver,3.5,11,0.7530931899036063,60.932186334388476,43,-0.062354333339078014,1,0.39727400970930826,1,429.2038280108638,0,0,0,0.047288397821274725,0
PARTNER_0556,LATAM,Bronze,2.6,8,0.9488090581574541,5.928180380705932,53,-0.17588027694179176,2,0.4515581898585257,57,529.0186717343205,0,0,0,0.14531843272189374,0
PARTNER_0557,APAC,Bronze,2.4,6,1.1068005558621496,59.3134811099422,52,-0.15436243632847782,3,-0.4443114824543021,29,519.0371873619748,0,0,0,0.8034229441034736,0
PARTNER_0558,LATAM,Bronze,3.4,7,0.9123477329827386,59.20260536757933,61,0.05411650473265385,1,0.3785282527163806,50,608.8705467130858,0,0,1,0.019843614861405248,0
PARTNER_0559,APAC,Bronze,3.0,14,1.1886225891702056,128.64121053325252,51,-0.048258338311698346,0,0.03909720041552234,9,509.05570298962914,0,0,0,0.006891320275105753,0
PARTNER_0560,LATAM,Bronze,0.8,8,1.1543030785563728,24.958512130869455,45,-0.06226580286171217,0,,18,449.1667967555551,0,0,0,0.02048908909133073,0
PARTNER_0561,AMER,Bronze,2.8,23,1.1337829709316658,33.38440130264915,57,-0.09404259806871265,1,,41,568.9446092237031,0,0,0,0.04149196900755045,0
PARTNER_0562,AMER,Bronze,4.1,9,0.8580686455454005,90.6432449452822,46,-0.05855237044436119,1,-0.24749719139574378,15,459.14828112790076,0,0,0,0.15170977843170705,0
PARTNER_0563,AMER,Bronze,2.6,18,0.7340315104437025,83.0348749647635,57,0.09330634416071726,0,0.04022739176031154,12,568.9446092237031,1,0,0,0.08502990314542427,0
PARTNER_0564,LATAM,Bronze,0.7,4,0.8272824789274411,67.21601952557779,65,-0.005577824312733119,2,-0.0003592636539139771,47,648.7964842024685,0,0,0,0.2771509767467866,0
PARTNER_0565,APAC,Bronze,4.0,13,0.989248188133344,42.94247130976232,44,-0.13800148800942866,2,0.4599091280168748,49,439.1853123832094,1,0,0,0.4340093619335583,1
PARTNER_0566,APAC,Silver,1.4,10,1.059157342706471,89.01330527598945,46,0.08303846938889932,1,0.5064802256162664,55,459.14828112790076,0,0,0,0.008360623782433482,0
PARTNER_0567,LATAM,Silver,1.7,13,0.5156857190479105,,52,0.15250385897980162,1,0.2891372506999107,7,519.0371873619748,0,0,0,0.05315537805035559,0
PARTNER_0568,AMER,Silver,1.2,9,0.9483773596776499,51.28376572529855,59,0.02947046680502231,0,-0.4705071051628182,55,588.9075779683944,0,1,0,0.2164040622293898,0
PARTNER_0569,AMER,Silver,2.0,11,0.9816178450646369,34.62327175322652,53,0.06912902117888275,1,0.7103289627922922,49,529.0186717343205,0,0,0,0.006711544370400967,0
PARTNER_0570,APAC,Silver,3.9,9,0.8944911487368896,55.6827167061168,46,0.1020782917368932,0,0.392103264125382,30,459.14828112790076,0,0,0,0.003788291101320537,0
PARTNER_0571,AMER,Silver,2.8,6,1.2082547678031759,38.202268279333616,44,-0.18566049184843922,1,-0.4555459151024545,44,439.1853123832094,0,0,0,0.14889963787706817,0
PARTNER_0572,EMEA,Gold,1.4,10,1.0343560148501743,26.77117690331178,45,0.1664270367885672,2,0.5644827689783531,24,449.1667967555551,1,0,0,0.13239081309753836,0
PARTNER_0573,APAC,Gold,4.5,6,1.2120383816161793,61.1116229364934,42,0.08988140706772019,1,,58,419.2223436385181,0,0,0,0.03240484646991995,0
PARTNER_0574,AMER,Bronze,4.5,15,0.9068078959299535,22.070185057426855,60,0.028885470091292793,3,0.2529875464424388,38,598.8890623407401,0,0,0,0.38498685889559703,1
PARTNER_0575,APAC,Bronze,4.4,12,1.137495498501385,50.542458884551365,54,-0.03254605391521707,0,0.10662468093524335,59,539.0001561066662,0,0,0,0.006375708212019996,0
PARTNER_0576,EMEA,Silver,1.6,10,1.2770132789055038,7.5843749484799226,60,-0.15372424159188453,2,0.0457904170615997,20,598.8890623407401,0,0,0,0.13816455953067308,1
PARTNER_0577,APAC,Bronze,2.5,12,1.212338689854532,99.70514529779722,47,-0.053140110369626375,0,0.6566278361617168,54,469.12976550024644,0,0,0,0.00140540240296846,0
PARTNER_0578,APAC,Silver,4.9,13,0.7315716813142533,17.129171036515842,45,0.024839701652961472,1,,55,449.1667967555551,0,0,0,0.078312568442345,0
PARTNER_0579,APAC,Bronze,4.0,15,0.8992647844915238,,41,-0.1304358379039615,1,-0.402052647154904,56,409.24085926617244,0,0,0,0.236688841505396,0
PARTNER_0580,APAC,Bronze,0.6,8,0.8809670589100407,81.126954527041,51,-0.0269747267380735,0,0.7306303453794383,49,509.05570298962914,0,0,0,0.0028386666215771826,0
PARTNER_0581,EMEA,Gold,0.8,10,1.0478509070152655,91.43863106399823,52,-0.1383541370810924,1,0.6966958006115158,37,519.0371873619748,0,0,0,0.012972378293230133,0
PARTNER_0582,LATAM,Bronze,2.6,14,1.0872707110029065,42.303720539189825,49,-0.058462417606418085,0,0.3897624964560784,40,489.0927342449378,0,0,0,0.004060547276008572,0
PARTNER_0583,APAC,Bronze,4.6,14,0.7822214651948527,30.93737564259691,48,-0.15526273662573858,1,0.10826028657163245,28,479.1112498725921,0,0,0,0.11959571901376732,1
PARTNER_0584,APAC,Bronze,2.9,13,0.9635677027833875,25.452571593257794,49,-0.1657776087797201,0,-0.37928268517342234,5,489.0927342449378,1,0,0,0.2730136395469211,1
PARTNER_0585,AMER,Bronze,2.7,10,0.5460145335687727,40.63248710351159,56,0.01400894114639038,0,0.527972554150719,17,558.9631248513574,0,1,0,0.0748817925267988,1
PARTNER_0586,APAC,Bronze,1.0,11,1.238389001160378,,46,-0.07797575584004494,3,-0.40187871124876234,48,459.14828112790076,0,0,0,0.6459840393754852,0
PARTNER_0587,AMER,Silver,3.5,11,0.8475251518646613,29.30635377030218,44,-0.06857905964084797,1,-0.41081871963631067,43,439.1853123832094,0,0,0,0.2242250173500322,0
PARTNER_0588,LATAM,Bronze,4.2,15,0.9611727879688994,15.519685399174444,53,-0.08334436347708801,3,,34,529.0186717343205,1,0,0,0.8523762967870281,1
PARTNER_0589,EMEA,Silver,2.2,14,0.8880700572023877,11.669709805187537,56,0.25231179876264315,1,-0.2918332877599677,26,558.9631248513574,0,0,0,0.05002683633605467,0
PARTNER_0590,EMEA,Bronze,4.0,14,1.179205515002683,35.64329103096297,57,0.04073670857057872,1,-0.4899506524575463,4,568.9446092237031,0,0,1,0.0775803035014106,0
PARTNER_0591,LATAM,Bronze,4.8,16,0.3824987117205242,39.71979847500081,45,0.05147435391677069,0,0.05004746029452212,6,449.1667967555551,0,0,0,0.048406115097039376,0
PARTNER_0592,EMEA,Bronze,1.4,12,0.9466779315348182,18.017988971072832,49,-0.0975415536306561,1,-0.32161759890691427,9,489.0927342449378,1,0,1,0.5384679347217407,0
PARTNER_0593,LATAM,Bronze,2.9,11,0.9288362485004604,20.342220803053795,51,0.030475068857133056,0,-0.2913299601351014,9,509.05570298962914,0,0,1,0.024600409829087608,0
PARTNER_0594,LATAM,Silver,1.8,10,0.8592727224816634,39.64925916344747,50,-0.04277210030780865,3,-0.40001616964406495,50,499.07421861728346,0,0,0,0.8310813797354993,0
PARTNER_0595,LATAM,Silver,4.1,16,1.2952453091271265,15.147940873027466,52,-0.09834497409003949,0,-0.2333781201593071,56,519.0371873619748,0,0,0,0.012022135345176531,0
PARTNER_0596,EMEA,Silver,3.1,16,0.7725341082288457,68.99606055898121,48,0.172909140121857,1,0.4301294337067062,57,479.1112498725921,0,0,0,0.016551924374924348,0
PARTNER_0597,AMER,Silver,3.4,15,1.104359235447132,49.11651402793382,44,0.03727913622096252,2,0.5516054993831288,27,439.1853123832094,0,0,0,0.034184252300190204,0
PARTNER_0598,LATAM,Bronze,4.1,16,1.0212505577412168,17.86973030893234,42,0.03223386304721858,0,0.08829373723809086,35,419.2223436385181,0,0,0,0.007293717518784477,1
PARTNER_0599,APAC,Silver,2.3,10,1.202303850507103,47.34547557612602,58,-0.11717336207717224,1,0.15851996064584306,9,578.9260935960488,0,0,0,0.028345885490582572,0
PARTNER_0600,EMEA,Gold,4.6,15,0.8165621830444989,15.491846309762686,47,-0.14702092433869468,1,-0.4575484550275366,49,469.12976550024644,0,0,0,0.32789267035201775,0
PARTNER_0601,LATAM,Bronze,2.9,16,0.8034062201752481,59.393822801972355,55,-0.025755147023815962,1,-0.4098888602172881,34,548.9816404790118,0,1,0,0.6720615693634917,1
PARTNER_0602,LATAM,Bronze,1.2,10,1.1692139814954796,16.056409739313953,46,-0.07735140205204284,2,-0.165161956655628,52,459.14828112790076,0,0,0,0.2166440604535547,0
PARTNER_0603,APAC,Bronze,3.6,13,1.035064261666022,30.46416821117742,44,0.04126409425877073,1,0.20706794692709185,34,439.1853123832094,1,0,0,0.1204771931019928,0
PARTNER_0604,AMER,Bronze,4.1,14,0.6410125306646481,37.29577071770724,50,0.047926088088871444,2,0.46141649335549084,36,499.07421861728346,0,0,0,0.1457559624926887,1
PARTNER_0605,AMER,Silver,1.9,11,0.8421389971073459,90.51559659939474,42,-0.013449673188065638,1,0.28650397973944297,47,419.2223436385181,1,0,0,0.19958689856428344,0
PARTNER_0606,AMER,Silver,4.4,15,1.0272765307696121,17.0089264766601,50,0.06277131735827529,0,0.00976621148282475,19,499.07421861728346,0,1,0,0.054303634601608045,0
PARTNER_0607,LATAM,Bronze,4.6,14,1.117552844309318,16.389096681738657,42,-0.0006695601894007204,2,-0.34617870509592036,12,419.2223436385181,0,0,0,0.2719931590902124,0
PARTNER_0608,LATAM,Bronze,1.7,13,0.814153869361409,8.110961678280136,52,-0.10716896155688091,1,,10,519.0371873619748,0,0,0,0.035526660510909386,0
